FlightKey,ReceiveTime,FlightNo,RegNo,DepAirport,ArrAirport,SOBT,CraftType
2025-08-01_CBG8812_ZLXY_ZGNN,20250801180548,CBG8812,B32J1,ZLXY,ZGNN,202508011515,A320
2025-08-01_CBG8812_ZLXY_ZGNN,20250801175746,CBG8812,B32J1,ZLXY,ZGNN,202508011515,A320
2025-08-01_CBG8812_ZLXY_ZGNN,20250801160532,CBG8812,B32J1,ZLXY,ZGNN,202508011515,A320
2025-08-01_CBG8812_ZLXY_ZGNN,20250801155420,CBG8812,B32J1,ZLXY,ZGNN,202508011515,A320
2025-08-01_CBG8812_ZLXY_ZGNN,20250801154945,CBG8812,B32J1,ZLXY,ZGNN,202508011515,A320
2025-08-01_CBG8812_ZLXY_ZGNN,20250801153406,CBG8812,B32J1,ZLXY,ZGNN,202508011515,A320
2025-08-01_CBG8812_ZLXY_ZGNN,20250801152816,CBG8812,B32J1,ZLXY,ZGNN,202508011515,A320
2025-08-01_CBG8812_ZLYL_ZLXY,20250801145234,CBG8812,B32J1,ZLYL,ZLXY,202508011305,A320
2025-08-01_CBG8812_ZLYL_ZLXY,20250801144638,CBG8812,B32J1,ZLYL,ZLXY,202508011305,A320
2025-08-01_CBG8812_ZLYL_ZLXY,20250801143227,CBG8812,B32J1,ZLYL,ZLXY,202508011305,A320
2025-08-01_CBG8812_ZLYL_ZLXY,20250801142646,CBG8812,B32J1,ZLYL,ZLXY,202508011305,A320
2025-08-01_CBG8812_ZLYL_ZLXY,20250801140639,CBG8812,B32J1,ZLYL,ZLXY,202508011305,A320
2025-08-01_CBG8812_ZLYL_ZLXY,20250801133425,CBG8812,B32J1,ZLYL,ZLXY,202508011305,A320
2025-08-01_CBG8812_ZLYL_ZLXY,20250801132853,CBG8812,B32J1,ZLYL,ZLXY,202508011305,A320
2025-08-01_CBG8812_ZLYL_ZLXY,20250801132343,CBG8812,B32J1,ZLYL,ZLXY,202508011305,A320
2025-08-01_CBG8812_ZLXY_ZGNN,20250801112546,CBG8812,B32J1,ZLXY,ZGNN,202508011515,A320
2025-08-01_CBG8812_ZLYL_ZLXY,20250801090903,CBG8812,B32J1,ZLYL,ZLXY,202508011305,A320
2025-08-01_CBG8812_ZLYL_ZLXY,20250801003312,CBG8812,,ZLYL,ZLXY,202508011305,
2025-08-01_CBG8812_ZLXY_ZGNN,20250801002312,CBG8812,,ZLXY,ZGNN,202508011515,
2025-08-01_CBG8812_ZLYL_ZLXY,20250731185320,CBG8812,,ZLYL,ZLXY,202508011305,
2025-08-01_CBG8812_ZLXY_ZGNN,20250731184054,CBG8812,,ZLXY,ZGNN,202508011515,
2025-08-01_CBG8812_ZLYL_ZLXY,20250731183444,CBG8812,,ZLYL,ZLXY,202508011305,
2025-08-01_CBG8812_ZLXY_ZGNN,20250731183045,CBG8812,,ZLXY,ZGNN,202508011515,
2025-08-01_CBG8812_ZLYL_ZLXY,20250731002028,CBG8812,,ZLYL,ZLXY,202508011305,
2025-08-01_CBG8812_ZLXY_ZGNN,20250731000824,CBG8812,,ZLXY,ZGNN,202508011515,
2025-08-01_CBJ5035_ZJHK_ZGCZ,20250802003439,CBJ5035,B6180,ZJHK,ZGCZ,202508011330,A319
2025-08-01_CBJ5035_ZJHK_ZGCZ,20250802002436,CBJ5035,B6180,ZJHK,ZGCZ,202508011330,A319
2025-08-01_CBJ5035_ZGCZ_ZLXY,20250801183549,CBJ5035,B6180,ZGCZ,ZLXY,202508011550,A319
2025-08-01_CBJ5035_ZGCZ_ZLXY,20250801183317,CBJ5035,B6180,ZGCZ,ZLXY,202508011550,A319
2025-08-01_CBJ5035_ZGCZ_ZLXY,20250801182702,CBJ5035,B6180,ZGCZ,ZLXY,202508011550,A319
2025-08-01_CBJ5035_ZGCZ_ZLXY,20250801181018,CBJ5035,B6180,ZGCZ,ZLXY,202508011550,A319
2025-08-01_CBJ5035_ZGCZ_ZLXY,20250801170955,CBJ5035,B6180,ZGCZ,ZLXY,202508011550,A319
2025-08-01_CBJ5035_ZGCZ_ZLXY,20250801164158,CBJ5035,B6180,ZGCZ,ZLXY,202508011550,A319
2025-08-01_CBJ5035_ZJHK_ZGCZ,20250801164145,CBJ5035,B6180,ZJHK,ZGCZ,202508011330,A319
2025-08-01_CBJ5035_ZGCZ_ZLXY,20250801163626,CBJ5035,B6180,ZGCZ,ZLXY,202508011550,A319
2025-08-01_CBJ5035_ZJHK_ZGCZ,20250801163611,CBJ5035,B6180,ZJHK,ZGCZ,202508011330,A319
2025-08-01_CBJ5035_ZGCZ_ZLXY,20250801163045,CBJ5035,B6180,ZGCZ,ZLXY,202508011550,A319
2025-08-01_CBJ5035_ZGCZ_ZLXY,20250801161841,CBJ5035,B6180,ZGCZ,ZLXY,202508011550,A319
2025-08-01_CBJ5035_ZJHK_ZGCZ,20250801154021,CBJ5035,B6180,ZJHK,ZGCZ,202508011330,A319
2025-08-01_CBJ5035_ZJHK_ZGCZ,20250801153416,CBJ5035,B6180,ZJHK,ZGCZ,202508011330,A319
2025-08-01_CBJ5035_ZJHK_ZGCZ,20250801152823,CBJ5035,B6180,ZJHK,ZGCZ,202508011330,A319
2025-08-01_CBJ5035_ZJHK_ZGCZ,20250801150819,CBJ5035,B6180,ZJHK,ZGCZ,202508011330,A319
2025-08-01_CBJ5035_ZJHK_ZGCZ,20250801142611,CBJ5035,B6180,ZJHK,ZGCZ,202508011330,A319
2025-08-01_CBJ5035_ZJHK_ZGCZ,20250801141127,CBJ5035,B6180,ZJHK,ZGCZ,202508011330,A319
2025-08-01_CBJ5035_ZJHK_ZGCZ,20250801140151,CBJ5035,B6180,ZJHK,ZGCZ,202508011330,A319
2025-08-01_CBJ5035_ZJHK_ZGCZ,20250801135147,CBJ5035,B6180,ZJHK,ZGCZ,202508011330,A319
2025-08-01_CBJ5035_ZJHK_ZGCZ,20250801134628,CBJ5035,B6180,ZJHK,ZGCZ,202508011330,A319
2025-08-01_CBJ5035_ZGCZ_ZLXY,20250801131042,CBJ5035,B6180,ZGCZ,ZLXY,202508011550,A319
2025-08-01_CBJ5035_ZJHK_ZGCZ,20250801100641,CBJ5035,B6180,ZJHK,ZGCZ,202508011330,A319
2025-08-01_CBJ5035_ZJHK_ZGCZ,20250801080851,CBJ5035,,ZJHK,ZGCZ,202508011330,
2025-08-01_CBJ5035_ZGCZ_ZLXY,20250801003103,CBJ5035,,ZGCZ,ZLXY,202508011550,
2025-08-01_CBJ5035_ZJHK_ZGCZ,20250801003040,CBJ5035,,ZJHK,ZGCZ,202508011330,
2025-08-01_CBJ5035_ZGCZ_ZLXY,20250731184923,CBJ5035,,ZGCZ,ZLXY,202508011550,
2025-08-01_CBJ5035_ZJHK_ZGCZ,20250731184908,CBJ5035,,ZJHK,ZGCZ,202508011330,
2025-08-01_CBJ5035_ZGCZ_ZLXY,20250731182834,CBJ5035,,ZGCZ,ZLXY,202508011550,
2025-08-01_CBJ5035_ZJHK_ZGCZ,20250731182656,CBJ5035,,ZJHK,ZGCZ,202508011330,
2025-08-01_CBJ5035_ZGCZ_ZLXY,20250731001850,CBJ5035,,ZGCZ,ZLXY,202508011550,
2025-08-01_CBJ5035_ZJHK_ZGCZ,20250731001616,CBJ5035,,ZJHK,ZGCZ,202508011330,
2025-08-01_CBJ5036_ZGCZ_ZJHK,20250802011743,CBJ5036,B6867,ZGCZ,ZJHK,202508010945,A320
2025-08-01_CBJ5036_ZLXY_ZGCZ,20250802011743,CBJ5036,B6867,ZLXY,ZGCZ,202508010635,A320
2025-08-01_CBJ5036_ZLXY_ZGCZ,20250802003532,CBJ5036,B6867,ZLXY,ZGCZ,202508010635,A320
2025-08-01_CBJ5036_ZLXY_ZGCZ,20250802002612,CBJ5036,B6867,ZLXY,ZGCZ,202508010635,A320
2025-08-01_CBJ5036_ZGCZ_ZJHK,20250801114407,CBJ5036,B6867,ZGCZ,ZJHK,202508010945,A320
2025-08-01_CBJ5036_ZGCZ_ZJHK,20250801114007,CBJ5036,B6867,ZGCZ,ZJHK,202508010945,A320
2025-08-01_CBJ5036_ZGCZ_ZJHK,20250801113021,CBJ5036,B6867,ZGCZ,ZJHK,202508010945,A320
2025-08-01_CBJ5036_ZGCZ_ZJHK,20250801100645,CBJ5036,B6867,ZGCZ,ZJHK,202508010945,A320
2025-08-01_CBJ5036_ZLXY_ZGCZ,20250801100636,CBJ5036,B6867,ZLXY,ZGCZ,202508010635,A320
2025-08-01_CBJ5036_ZGCZ_ZJHK,20250801100020,CBJ5036,B6867,ZGCZ,ZJHK,202508010945,A320
2025-08-01_CBJ5036_ZLXY_ZGCZ,20250801092415,CBJ5036,B6867,ZLXY,ZGCZ,202508010635,A320
2025-08-01_CBJ5036_ZLXY_ZGCZ,20250801085810,CBJ5036,B6867,ZLXY,ZGCZ,202508010635,A320
2025-08-01_CBJ5036_ZLXY_ZGCZ,20250801070837,CBJ5036,B6867,ZLXY,ZGCZ,202508010635,A320
2025-08-01_CBJ5036_ZLXY_ZGCZ,20250801070257,CBJ5036,B6867,ZLXY,ZGCZ,202508010635,A320
2025-08-01_CBJ5036_ZGCZ_ZJHK,20250801065347,CBJ5036,B6867,ZGCZ,ZJHK,202508010945,A320
2025-08-01_CBJ5036_ZLXY_ZGCZ,20250801064946,CBJ5036,B6867,ZLXY,ZGCZ,202508010635,A320
2025-08-01_CBJ5036_ZLXY_ZGCZ,20250801032356,CBJ5036,B6867,ZLXY,ZGCZ,202508010635,A320
2025-08-01_CBJ5036_ZLXY_ZGCZ,20250801002906,CBJ5036,,ZLXY,ZGCZ,202508010635,
2025-08-01_CBJ5036_ZGCZ_ZJHK,20250801002849,CBJ5036,,ZGCZ,ZJHK,202508010945,
2025-08-01_CBJ5036_ZGCZ_ZJHK,20250731184713,CBJ5036,,ZGCZ,ZJHK,202508010945,
2025-08-01_CBJ5036_ZLXY_ZGCZ,20250731184640,CBJ5036,,ZLXY,ZGCZ,202508010635,
2025-08-01_CBJ5036_ZGCZ_ZJHK,20250731182533,CBJ5036,,ZGCZ,ZJHK,202508010945,
2025-08-01_CBJ5036_ZLXY_ZGCZ,20250731182516,CBJ5036,,ZLXY,ZGCZ,202508010635,
2025-08-01_CBJ5036_ZLXY_ZGCZ,20250731001506,CBJ5036,,ZLXY,ZGCZ,202508010635,
2025-08-01_CBJ5036_ZGCZ_ZJHK,20250731001458,CBJ5036,,ZGCZ,ZJHK,202508010945,
2025-08-01_CBJ5055_ZLXY_ZWYN,20250802011540,CBJ5055,B1249,ZLXY,ZWYN,202508010815,A20N
2025-08-01_CBJ5055_ZLXY_ZWYN,20250801125209,CBJ5055,B1249,ZLXY,ZWYN,202508010815,A20N
2025-08-01_CBJ5055_ZLXY_ZWYN,20250801124616,CBJ5055,B1249,ZLXY,ZWYN,202508010815,A20N
2025-08-01_CBJ5055_ZLXY_ZWYN,20250801124142,CBJ5055,B1249,ZLXY,ZWYN,202508010815,A20N
2025-08-01_CBJ5055_ZLXY_ZWYN,20250801090824,CBJ5055,B1249,ZLXY,ZWYN,202508010815,A20N
2025-08-01_CBJ5055_ZLXY_ZWYN,20250801085352,CBJ5055,B1249,ZLXY,ZWYN,202508010815,A20N
2025-08-01_CBJ5055_ZLXY_ZWYN,20250801082743,CBJ5055,B1249,ZLXY,ZWYN,202508010815,A20N
2025-08-01_CBJ5055_ZLXY_ZWYN,20250801082350,CBJ5055,B1249,ZLXY,ZWYN,202508010815,A20N
2025-08-01_CBJ5055_ZLXY_ZWYN,20250801080821,CBJ5055,B1249,ZLXY,ZWYN,202508010815,A20N
2025-08-01_CBJ5055_ZLXY_ZWYN,20250801044535,CBJ5055,B1249,ZLXY,ZWYN,202508010815,A20N
2025-08-01_CBJ5055_ZLXY_ZWYN,20250801024335,CBJ5055,,ZLXY,ZWYN,202508010815,
2025-08-01_CBJ5055_ZLXY_ZWYN,20250801002555,CBJ5055,,ZLXY,ZWYN,202508010815,
2025-08-01_CBJ5055_ZLXY_ZWYN,20250731184328,CBJ5055,,ZLXY,ZWYN,202508010815,
2025-08-01_CBJ5055_ZLXY_ZWYN,20250731182309,CBJ5055,,ZLXY,ZWYN,202508010815,
2025-08-01_CBJ5055_ZLXY_ZWYN,20250731001043,CBJ5055,,ZLXY,ZWYN,202508010815,
2025-08-01_CBJ5056_ZWYN_ZLXY,20250801174615,CBJ5056,B1249,ZWYN,ZLXY,202508011330,A20N
2025-08-01_CBJ5056_ZWYN_ZLXY,20250801172613,CBJ5056,B1249,ZWYN,ZLXY,202508011330,A20N
2025-08-01_CBJ5056_ZWYN_ZLXY,20250801140613,CBJ5056,B1249,ZWYN,ZLXY,202508011330,A20N
2025-08-01_CBJ5056_ZWYN_ZLXY,20250801135152,CBJ5056,B1249,ZWYN,ZLXY,202508011330,A20N
2025-08-01_CBJ5056_ZWYN_ZLXY,20250801134008,CBJ5056,B1249,ZWYN,ZLXY,202508011330,A20N
2025-08-01_CBJ5056_ZWYN_ZLXY,20250801132826,CBJ5056,B1249,ZWYN,ZLXY,202508011330,A20N
2025-08-01_CBJ5056_ZWYN_ZLXY,20250801100545,CBJ5056,B1249,ZWYN,ZLXY,202508011330,A20N
2025-08-01_CBJ5056_ZWYN_ZLXY,20250801044533,CBJ5056,,ZWYN,ZLXY,202508011330,
2025-08-01_CBJ5056_ZWYN_ZLXY,20250801002549,CBJ5056,,ZWYN,ZLXY,202508011330,
2025-08-01_CBJ5056_ZWYN_ZLXY,20250731184329,CBJ5056,,ZWYN,ZLXY,202508011330,
2025-08-01_CBJ5056_ZWYN_ZLXY,20250731182245,CBJ5056,,ZWYN,ZLXY,202508011330,
2025-08-01_CBJ5056_ZWYN_ZLXY,20250731001151,CBJ5056,,ZWYN,ZLXY,202508011330,
2025-08-01_CBJ5069_ZLXY_ZYTX,20250802011732,CBJ5069,B6727,ZLXY,ZYTX,202508010655,A320
2025-08-01_CBJ5069_ZLXY_ZYTX,20250802003541,CBJ5069,B6727,ZLXY,ZYTX,202508010655,A320
2025-08-01_CBJ5069_ZLXY_ZYTX,20250802002719,CBJ5069,B6727,ZLXY,ZYTX,202508010655,A320
2025-08-01_CBJ5069_ZLXY_ZYTX,20250801100020,CBJ5069,B6727,ZLXY,ZYTX,202508010655,A320
2025-08-01_CBJ5069_ZLXY_ZYTX,20250801095616,CBJ5069,B6727,ZLXY,ZYTX,202508010655,A320
2025-08-01_CBJ5069_ZLXY_ZYTX,20250801095146,CBJ5069,B6727,ZLXY,ZYTX,202508010655,A320
2025-08-01_CBJ5069_ZLXY_ZYTX,20250801094220,CBJ5069,B6727,ZLXY,ZYTX,202508010655,A320
2025-08-01_CBJ5069_ZLXY_ZYTX,20250801093623,CBJ5069,B6727,ZLXY,ZYTX,202508010655,A320
2025-08-01_CBJ5069_ZLXY_ZYTX,20250801080832,CBJ5069,B6727,ZLXY,ZYTX,202508010655,A320
2025-08-01_CBJ5069_ZLXY_ZYTX,20250801073012,CBJ5069,B6727,ZLXY,ZYTX,202508010655,A320
2025-08-01_CBJ5069_ZLXY_ZYTX,20250801070855,CBJ5069,B6727,ZLXY,ZYTX,202508010655,A320
2025-08-01_CBJ5069_ZLXY_ZYTX,20250801020910,CBJ5069,B6727,ZLXY,ZYTX,202508010655,A320
2025-08-01_CBJ5069_ZLXY_ZYTX,20250801002844,CBJ5069,,ZLXY,ZYTX,202508010655,
2025-08-01_CBJ5069_ZLXY_ZYTX,20250731184631,CBJ5069,,ZLXY,ZYTX,202508010655,
2025-08-01_CBJ5069_ZLXY_ZYTX,20250731182526,CBJ5069,,ZLXY,ZYTX,202508010655,
2025-08-01_CBJ5069_ZLXY_ZYTX,20250731001422,CBJ5069,,ZLXY,ZYTX,202508010655,
2025-08-01_CBJ5070_ZYTX_ZLXY,20250802012345,CBJ5070,B8171,ZYTX,ZLXY,202508012200,A320
2025-08-01_CBJ5070_ZYTX_ZLXY,20250802012113,CBJ5070,B8171,ZYTX,ZLXY,202508012200,A320
2025-08-01_CBJ5070_ZYTX_ZLXY,20250802012052,CBJ5070,B8171,ZYTX,ZLXY,202508012200,A320
2025-08-01_CBJ5070_ZYTX_ZLXY,20250802010322,CBJ5070,B8171,ZYTX,ZLXY,202508012200,A320
2025-08-01_CBJ5070_ZYTX_ZLXY,20250801230617,CBJ5070,B8171,ZYTX,ZLXY,202508012200,A320
2025-08-01_CBJ5070_ZYTX_ZLXY,20250801222438,CBJ5070,B8171,ZYTX,ZLXY,202508012200,A320
2025-08-01_CBJ5070_ZYTX_ZLXY,20250801220627,CBJ5070,B8171,ZYTX,ZLXY,202508012200,A320
2025-08-01_CBJ5070_ZYTX_ZLXY,20250801220215,CBJ5070,B8171,ZYTX,ZLXY,202508012200,A320
2025-08-01_CBJ5070_ZYTX_ZLXY,20250801190832,CBJ5070,B8171,ZYTX,ZLXY,202508012200,A320
2025-08-01_CBJ5070_ZYTX_ZLXY,20250801003225,CBJ5070,,ZYTX,ZLXY,202508012200,
2025-08-01_CBJ5070_ZYTX_ZLXY,20250731185016,CBJ5070,,ZYTX,ZLXY,202508012200,
2025-08-01_CBJ5070_ZYTX_ZLXY,20250731183223,CBJ5070,,ZYTX,ZLXY,202508012200,
2025-08-01_CBJ5070_ZYTX_ZLXY,20250731001839,CBJ5070,,ZYTX,ZLXY,202508012200,
2025-08-01_CBJ5077_ZLXY_ZUCK,20250802011610,CBJ5077,B1603,ZLXY,ZUCK,202508010805,A320
2025-08-01_CBJ5077_ZLXY_ZUCK,20250802003431,CBJ5077,B1603,ZLXY,ZUCK,202508010805,A320
2025-08-01_CBJ5077_ZLXY_ZUCK,20250802002436,CBJ5077,B1603,ZLXY,ZUCK,202508010805,A320
2025-08-01_CBJ5077_ZLXY_ZUCK,20250801094210,CBJ5077,B1603,ZLXY,ZUCK,202508010805,A320
2025-08-01_CBJ5077_ZLXY_ZUCK,20250801093607,CBJ5077,B1603,ZLXY,ZUCK,202508010805,A320
2025-08-01_CBJ5077_ZLXY_ZUCK,20250801090815,CBJ5077,B1603,ZLXY,ZUCK,202508010805,A320
2025-08-01_CBJ5077_ZLXY_ZUCK,20250801083156,CBJ5077,B1603,ZLXY,ZUCK,202508010805,A320
2025-08-01_CBJ5077_ZLXY_ZUCK,20250801081406,CBJ5077,B1603,ZLXY,ZUCK,202508010805,A320
2025-08-01_CBJ5077_ZLXY_ZUCK,20250801080813,CBJ5077,B1603,ZLXY,ZUCK,202508010805,A320
2025-08-01_CBJ5077_ZLXY_ZUCK,20250801052109,CBJ5077,B1603,ZLXY,ZUCK,202508010805,A320
2025-08-01_CBJ5077_ZLXY_ZUCK,20250801002434,CBJ5077,,ZLXY,ZUCK,202508010805,
2025-08-01_CBJ5077_ZLXY_ZUCK,20250731184243,CBJ5077,,ZLXY,ZUCK,202508010805,
2025-08-01_CBJ5077_ZLXY_ZUCK,20250731182139,CBJ5077,,ZLXY,ZUCK,202508010805,
2025-08-01_CBJ5077_ZLXY_ZUCK,20250731000929,CBJ5077,,ZLXY,ZUCK,202508010805,
2025-08-01_CBJ5078_ZUCK_ZLXY,20250802011953,CBJ5078,B1603,ZUCK,ZLXY,202508011045,A320
2025-08-01_CBJ5078_ZUCK_ZLXY,20250801121356,CBJ5078,B1603,ZUCK,ZLXY,202508011045,A320
2025-08-01_CBJ5078_ZUCK_ZLXY,20250801120440,CBJ5078,B1603,ZUCK,ZLXY,202508011045,A320
2025-08-01_CBJ5078_ZUCK_ZLXY,20250801111039,CBJ5078,B1603,ZUCK,ZLXY,202508011045,A320
2025-08-01_CBJ5078_ZUCK_ZLXY,20250801110017,CBJ5078,B1603,ZUCK,ZLXY,202508011045,A320
2025-08-01_CBJ5078_ZUCK_ZLXY,20250801105431,CBJ5078,B1603,ZUCK,ZLXY,202508011045,A320
2025-08-01_CBJ5078_ZUCK_ZLXY,20250801104419,CBJ5078,B1603,ZUCK,ZLXY,202508011045,A320
2025-08-01_CBJ5078_ZUCK_ZLXY,20250801103612,CBJ5078,B1603,ZUCK,ZLXY,202508011045,A320
2025-08-01_CBJ5078_ZUCK_ZLXY,20250801070239,CBJ5078,B1603,ZUCK,ZLXY,202508011045,A320
2025-08-01_CBJ5078_ZUCK_ZLXY,20250801003237,CBJ5078,,ZUCK,ZLXY,202508011045,
2025-08-01_CBJ5078_ZUCK_ZLXY,20250731185111,CBJ5078,,ZUCK,ZLXY,202508011045,
2025-08-01_CBJ5078_ZUCK_ZLXY,20250731183308,CBJ5078,,ZUCK,ZLXY,202508011045,
2025-08-01_CBJ5078_ZUCK_ZLXY,20250731002008,CBJ5078,,ZUCK,ZLXY,202508011045,
2025-08-01_CBJ5095_ZLXY_ZGSD,20250801221809,CBJ5095,B6180,ZLXY,ZGSD,202508011900,A319
2025-08-01_CBJ5095_ZLXY_ZGSD,20250801221201,CBJ5095,B6180,ZLXY,ZGSD,202508011900,A319
2025-08-01_CBJ5095_ZLXY_ZGSD,20250801220143,CBJ5095,B6180,ZLXY,ZGSD,202508011900,A319
2025-08-01_CBJ5095_ZLXY_ZGSD,20250801201327,CBJ5095,B6180,ZLXY,ZGSD,202508011900,A319
2025-08-01_CBJ5095_ZLXY_ZGSD,20250801193014,CBJ5095,B6180,ZLXY,ZGSD,202508011900,A319
2025-08-01_CBJ5095_ZLXY_ZGSD,20250801191245,CBJ5095,B6180,ZLXY,ZGSD,202508011900,A319
2025-08-01_CBJ5095_ZLXY_ZGSD,20250801191219,CBJ5095,B6180,ZLXY,ZGSD,202508011900,A319
2025-08-01_CBJ5095_ZLXY_ZGSD,20250801153357,CBJ5095,B6180,ZLXY,ZGSD,202508011900,A319
2025-08-01_CBJ5095_ZLXY_ZGSD,20250801003431,CBJ5095,,ZLXY,ZGSD,202508011900,
2025-08-01_CBJ5095_ZLXY_ZGSD,20250731185352,CBJ5095,,ZLXY,ZGSD,202508011900,
2025-08-01_CBJ5095_ZLXY_ZGSD,20250731183507,CBJ5095,,ZLXY,ZGSD,202508011900,
2025-08-01_CBJ5095_ZLXY_ZGSD,20250731002129,CBJ5095,,ZLXY,ZGSD,202508011900,
2025-08-01_CBJ5096_ZGSD_ZLXY,20250802023602,CBJ5096,B6180,ZGSD,ZLXY,202508012355,A319
2025-08-01_CBJ5096_ZGSD_ZLXY,20250802022313,CBJ5096,B6180,ZGSD,ZLXY,202508012355,A319
2025-08-01_CBJ5096_ZGSD_ZLXY,20250802012034,CBJ5096,B6180,ZGSD,ZLXY,202508012355,A319
2025-08-01_CBJ5096_ZGSD_ZLXY,20250802002519,CBJ5096,B6180,ZGSD,ZLXY,202508012355,A319
2025-08-01_CBJ5096_ZGSD_ZLXY,20250801235332,CBJ5096,B6180,ZGSD,ZLXY,202508012355,A319
2025-08-01_CBJ5096_ZGSD_ZLXY,20250801234953,CBJ5096,B6180,ZGSD,ZLXY,202508012355,A319
2025-08-01_CBJ5096_ZGSD_ZLXY,20250801200347,CBJ5096,B6180,ZGSD,ZLXY,202508012355,A319
2025-08-01_CBJ5096_ZGSD_ZLXY,20250801165146,CBJ5096,,ZGSD,ZLXY,202508012355,
2025-08-01_CBJ5096_ZGSD_ZLXY,20250801002348,CBJ5096,,ZGSD,ZLXY,202508012245,
2025-08-01_CBJ5096_ZGSD_ZLXY,20250731184043,CBJ5096,,ZGSD,ZLXY,202508012245,
2025-08-01_CBJ5096_ZGSD_ZLXY,20250731182015,CBJ5096,,ZGSD,ZLXY,202508012245,
2025-08-01_CBJ5096_ZGSD_ZLXY,20250731000820,CBJ5096,,ZGSD,ZLXY,202508012245,
2025-08-01_CBJ5105_ZSTX_ZSAM,20250801230554,CBJ5105,B6898,ZSTX,ZSAM,202508012145,A320
2025-08-01_CBJ5105_ZSTX_ZSAM,20250801230034,CBJ5105,B6898,ZSTX,ZSAM,202508012145,A320
2025-08-01_CBJ5105_ZSTX_ZSAM,20250801225442,CBJ5105,B6898,ZSTX,ZSAM,202508012145,A320
2025-08-01_CBJ5105_ZSTX_ZSAM,20250801220628,CBJ5105,B6898,ZSTX,ZSAM,202508012145,A320
2025-08-01_CBJ5105_ZSTX_ZSAM,20250801215646,CBJ5105,B6898,ZSTX,ZSAM,202508012145,A320
2025-08-01_CBJ5105_ZSTX_ZSAM,20250801215024,CBJ5105,B6898,ZSTX,ZSAM,202508012145,A320
