FlightKey,ReceiveTime,FlightNo,RegNo,CraftType,DepAirport,ArrAirport,FODC_ATOT
2025-08-03_CBG8811_ZGNN_ZLXY,20250804011807,CBG8811,B32J1,A320,ZGNN,ZLXY,202508030754
2025-08-03_CBG8811_ZLXY_ZLYL,20250804011758,CBG8811,B32J1,A320,ZLXY,ZLYL,202508031130
2025-08-03_CBG8811_ZGNN_ZLXY,20250804004023,CBG8811,B32J1,A320,ZGNN,ZLXY,202508030754
2025-08-03_CBG8811_ZGNN_ZLXY,20250804002126,CBG8811,B32J1,A320,ZGNN,ZLXY,202508030754
2025-08-03_CBG8811_ZLXY_ZLYL,20250803123117,CBG8811,B32J1,A320,ZLXY,ZLYL,202508031130
2025-08-03_CBG8811_ZLXY_ZLYL,20250803122739,CBG8811,B32J1,A320,ZLXY,ZLYL,202508031130
2025-08-03_CBG8811_ZLXY_ZLYL,20250803120606,CBG8811,B32J1,A320,ZLXY,ZLYL,202508031130
2025-08-03_CBG8811_ZLXY_ZLYL,20250803113803,CBG8811,B32J1,A320,ZLXY,ZLYL,202508031130
2025-08-03_CBG8811_ZGNN_ZLXY,20250803102357,CBG8811,B32J1,A320,ZGNN,ZLXY,202508030754
2025-08-03_CBG8811_ZGNN_ZLXY,20250803100623,CBG8811,B32J1,A320,ZGNN,ZLXY,202508030754
2025-08-03_CBG8811_ZGNN_ZLXY,20250803080819,CBG8811,B32J1,A320,ZGNN,ZLXY,202508030754
2025-08-03_CBG8811_ZGNN_ZLXY,20250803080330,CBG8811,B32J1,A320,ZGNN,ZLXY,202508030754
2025-08-03_CBG8812_ZLYL_ZLXY,20250804011338,CBG8812,B32J1,A320,ZLYL,ZLXY,202508031314
2025-08-03_CBG8812_ZLXY_ZGNN,20250803175751,CBG8812,B32J1,A320,ZLXY,ZGNN,202508031529
2025-08-03_CBG8812_ZLXY_ZGNN,20250803174015,CBG8812,B32J1,A320,ZLXY,ZGNN,202508031529
2025-08-03_CBG8812_ZLXY_ZGNN,20250803161048,CBG8812,B32J1,A320,ZLXY,ZGNN,202508031529
2025-08-03_CBG8812_ZLXY_ZGNN,20250803154034,CBG8812,B32J1,A320,ZLXY,ZGNN,202508031529
2025-08-03_CBG8812_ZLXY_ZGNN,20250803153547,CBG8812,B32J1,A320,ZLXY,ZGNN,202508031529
2025-08-03_CBG8812_ZLYL_ZLXY,20250803143416,CBG8812,B32J1,A320,ZLYL,ZLXY,202508031314
2025-08-03_CBG8812_ZLYL_ZLXY,20250803141827,CBG8812,B32J1,A320,ZLYL,ZLXY,202508031314
2025-08-03_CBG8812_ZLYL_ZLXY,20250803141302,CBG8812,B32J1,A320,ZLYL,ZLXY,202508031314
2025-08-03_CBG8812_ZLYL_ZLXY,20250803132647,CBG8812,B32J1,A320,ZLYL,ZLXY,202508031314
2025-08-03_CBG8812_ZLYL_ZLXY,20250803132059,CBG8812,B32J1,A320,ZLYL,ZLXY,202508031314
2025-08-03_CBJ5035_ZGCZ_ZLXY,20250804062012,CBJ5035,B6180,A319,ZGCZ,ZLXY,202508031553
2025-08-03_CBJ5035_ZJHK_ZGCZ,20250804061413,CBJ5035,B6180,A319,ZJHK,ZGCZ,202508031341
2025-08-03_CBJ5035_ZGCZ_ZLXY,20250804061410,CBJ5035,B6180,A319,ZGCZ,ZLXY,202508031553
2025-08-03_CBJ5035_ZGCZ_ZLXY,20250803180234,CBJ5035,B6180,A319,ZGCZ,ZLXY,202508031553
2025-08-03_CBJ5035_ZGCZ_ZLXY,20250803174351,CBJ5035,B6180,A319,ZGCZ,ZLXY,202508031553
2025-08-03_CBJ5035_ZGCZ_ZLXY,20250803170856,CBJ5035,B6180,A319,ZGCZ,ZLXY,202508031553
2025-08-03_CBJ5035_ZGCZ_ZLXY,20250803161617,CBJ5035,B6180,A319,ZGCZ,ZLXY,202508031553
2025-08-03_CBJ5035_ZGCZ_ZLXY,20250803161041,CBJ5035,B6180,A319,ZGCZ,ZLXY,202508031553
2025-08-03_CBJ5035_ZJHK_ZGCZ,20250803161020,CBJ5035,B6180,A319,ZJHK,ZGCZ,202508031341
2025-08-03_CBJ5035_ZGCZ_ZLXY,20250803160451,CBJ5035,B6180,A319,ZGCZ,ZLXY,202508031553
2025-08-03_CBJ5035_ZJHK_ZGCZ,20250803153008,CBJ5035,B6180,A319,ZJHK,ZGCZ,202508031341
2025-08-03_CBJ5035_ZJHK_ZGCZ,20250803151208,CBJ5035,B6180,A319,ZJHK,ZGCZ,202508031341
2025-08-03_CBJ5035_ZJHK_ZGCZ,20250803141204,CBJ5035,B6180,A319,ZJHK,ZGCZ,202508031341
2025-08-03_CBJ5035_ZJHK_ZGCZ,20250803135221,CBJ5035,B6180,A319,ZJHK,ZGCZ,202508031341
2025-08-03_CBJ5035_ZJHK_ZGCZ,20250803134841,CBJ5035,B6180,A319,ZJHK,ZGCZ,202508031341
2025-08-03_CBJ5036_ZGCZ_ZJHK,20250804011918,CBJ5036,B6180,A319,ZGCZ,ZJHK,202508030949
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250804011319,CBJ5036,B6180,A319,ZLXY,ZGCZ,202508030643
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250804004556,CBJ5036,B6180,A319,ZLXY,ZGCZ,202508030643
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250804003941,CBJ5036,B6180,A319,ZLXY,ZGCZ,202508030643
2025-08-03_CBJ5036_ZGCZ_ZJHK,20250803114422,CBJ5036,B6180,A319,ZGCZ,ZJHK,202508030949
2025-08-03_CBJ5036_ZGCZ_ZJHK,20250803113400,CBJ5036,B6180,A319,ZGCZ,ZJHK,202508030949
2025-08-03_CBJ5036_ZGCZ_ZJHK,20250803100747,CBJ5036,B6180,A319,ZGCZ,ZJHK,202508030949
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250803100056,CBJ5036,B6180,A319,ZLXY,ZGCZ,202508030643
2025-08-03_CBJ5036_ZGCZ_ZJHK,20250803100027,CBJ5036,B6180,A319,ZGCZ,ZJHK,202508030949
2025-08-03_CBJ5036_ZGCZ_ZJHK,20250803095409,CBJ5036,B6180,A319,ZGCZ,ZJHK,202508030949
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250803092405,CBJ5036,B6180,A319,ZLXY,ZGCZ,202508030643
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250803085230,CBJ5036,B6180,A319,ZLXY,ZGCZ,202508030643
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250803071009,CBJ5036,B6180,A319,ZLXY,ZGCZ,202508030643
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250803065035,CBJ5036,B6180,A319,ZLXY,ZGCZ,202508030643
2025-08-03_CBJ5055_ZLXY_ZWYN,20250804011143,CBJ5055,B1249,A20N,ZLXY,ZWYN,202508030842
2025-08-03_CBJ5055_ZLXY_ZWYN,20250804004230,CBJ5055,B1249,A20N,ZLXY,ZWYN,202508030842
2025-08-03_CBJ5055_ZLXY_ZWYN,20250804003626,CBJ5055,B1249,A20N,ZLXY,ZWYN,202508030842
2025-08-03_CBJ5055_ZLXY_ZWYN,20250803130414,CBJ5055,B1249,A20N,ZLXY,ZWYN,202508030842
2025-08-03_CBJ5055_ZLXY_ZWYN,20250803125428,CBJ5055,B1249,A20N,ZLXY,ZWYN,202508030842
2025-08-03_CBJ5055_ZLXY_ZWYN,20250803090758,CBJ5055,B1249,A20N,ZLXY,ZWYN,202508030842
2025-08-03_CBJ5055_ZLXY_ZWYN,20250803085224,CBJ5055,B1249,A20N,ZLXY,ZWYN,202508030842
2025-08-03_CBJ5056_ZWYN_ZLXY,20250803172032,CBJ5056,B1249,A20N,ZWYN,ZLXY,202508031337
2025-08-03_CBJ5056_ZWYN_ZLXY,20250803170851,CBJ5056,B1249,A20N,ZWYN,ZLXY,202508031337
2025-08-03_CBJ5056_ZWYN_ZLXY,20250803141250,CBJ5056,B1249,A20N,ZWYN,ZLXY,202508031337
2025-08-03_CBJ5056_ZWYN_ZLXY,20250803134853,CBJ5056,B1249,A20N,ZWYN,ZLXY,202508031337
2025-08-03_CBJ5056_ZWYN_ZLXY,20250803134252,CBJ5056,B1249,A20N,ZWYN,ZLXY,202508031337
2025-08-03_CBJ5069_ZLXY_ZYTX,20250804011114,CBJ5069,B8170,A320,ZLXY,ZYTX,202508030710
2025-08-03_CBJ5069_ZLXY_ZYTX,20250804004212,CBJ5069,B8170,A320,ZLXY,ZYTX,202508030710
2025-08-03_CBJ5069_ZLXY_ZYTX,20250804003513,CBJ5069,B8170,A320,ZLXY,ZYTX,202508030710
2025-08-03_CBJ5069_ZLXY_ZYTX,20250803094340,CBJ5069,B8170,A320,ZLXY,ZYTX,202508030710
2025-08-03_CBJ5069_ZLXY_ZYTX,20250803092824,CBJ5069,B8170,A320,ZLXY,ZYTX,202508030710
2025-08-03_CBJ5069_ZLXY_ZYTX,20250803080851,CBJ5069,B8170,A320,ZLXY,ZYTX,202508030710
2025-08-03_CBJ5069_ZLXY_ZYTX,20250803071812,CBJ5069,B8170,A320,ZLXY,ZYTX,202508030710
2025-08-03_CBJ5070_ZYTX_ZLXY,20250804012205,CBJ5070,B1643,A320,ZYTX,ZLXY,202508032157
2025-08-03_CBJ5070_ZYTX_ZLXY,20250804012057,CBJ5070,B1643,A320,ZYTX,ZLXY,202508032157
2025-08-03_CBJ5070_ZYTX_ZLXY,20250804011421,CBJ5070,B1643,A320,ZYTX,ZLXY,202508032157
2025-08-03_CBJ5070_ZYTX_ZLXY,20250803230612,CBJ5070,B1643,A320,ZYTX,ZLXY,202508032157
2025-08-03_CBJ5070_ZYTX_ZLXY,20250803221149,CBJ5070,B1643,A320,ZYTX,ZLXY,202508032157
2025-08-03_CBJ5070_ZYTX_ZLXY,20250803220624,CBJ5070,B1643,A320,ZYTX,ZLXY,202508032157
2025-08-03_CBJ5077_ZLXY_ZUCK,20250804011232,CBJ5077,B6402,A319,ZLXY,ZUCK,202508030830
2025-08-03_CBJ5077_ZLXY_ZUCK,20250804004236,CBJ5077,B6402,A319,ZLXY,ZUCK,202508030830
2025-08-03_CBJ5077_ZLXY_ZUCK,20250804003622,CBJ5077,B6402,A319,ZLXY,ZUCK,202508030830
2025-08-03_CBJ5077_ZLXY_ZUCK,20250803100734,CBJ5077,B6402,A319,ZLXY,ZUCK,202508030830
2025-08-03_CBJ5077_ZLXY_ZUCK,20250803095429,CBJ5077,B6402,A319,ZLXY,ZUCK,202508030830
2025-08-03_CBJ5077_ZLXY_ZUCK,20250803090830,CBJ5077,B6402,A319,ZLXY,ZUCK,202508030830
2025-08-03_CBJ5077_ZLXY_ZUCK,20250803083824,CBJ5077,B6402,A319,ZLXY,ZUCK,202508030830
2025-08-03_CBJ5078_ZUCK_ZLXY,20250804011753,CBJ5078,B6402,A319,ZUCK,ZLXY,202508031051
2025-08-03_CBJ5078_ZUCK_ZLXY,20250803122732,CBJ5078,B6402,A319,ZUCK,ZLXY,202508031051
2025-08-03_CBJ5078_ZUCK_ZLXY,20250803122207,CBJ5078,B6402,A319,ZUCK,ZLXY,202508031051
2025-08-03_CBJ5078_ZUCK_ZLXY,20250803121214,CBJ5078,B6402,A319,ZUCK,ZLXY,202508031051
2025-08-03_CBJ5078_ZUCK_ZLXY,20250803120617,CBJ5078,B6402,A319,ZUCK,ZLXY,202508031051
2025-08-03_CBJ5078_ZUCK_ZLXY,20250803110938,CBJ5078,B6402,A319,ZUCK,ZLXY,202508031051
2025-08-03_CBJ5078_ZUCK_ZLXY,20250803110412,CBJ5078,B6402,A319,ZUCK,ZLXY,202508031051
2025-08-03_CBJ5078_ZUCK_ZLXY,20250803105817,CBJ5078,B6402,A319,ZUCK,ZLXY,202508031051
2025-08-03_CBJ5095_ZLXY_ZGSD,20250804121450,CBJ5095,B6180,A319,ZLXY,ZGSD,202508031908
2025-08-03_CBJ5095_ZLXY_ZGSD,20250803220054,CBJ5095,B6180,A319,ZLXY,ZGSD,202508031908
2025-08-03_CBJ5095_ZLXY_ZGSD,20250803214620,CBJ5095,B6180,A319,ZLXY,ZGSD,202508031908
2025-08-03_CBJ5095_ZLXY_ZGSD,20250803201320,CBJ5095,B6180,A319,ZLXY,ZGSD,202508031908
2025-08-03_CBJ5095_ZLXY_ZGSD,20250803192033,CBJ5095,B6180,A319,ZLXY,ZGSD,202508031908
2025-08-03_CBJ5095_ZLXY_ZGSD,20250803191958,CBJ5095,B6180,A319,ZLXY,ZGSD,202508031908
2025-08-03_CBJ5096_ZGSD_ZLXY,20250804121410,CBJ5096,B6180,A319,ZGSD,ZLXY,202508032303
2025-08-03_CBJ5096_ZGSD_ZLXY,20250804015551,CBJ5096,B6180,A319,ZGSD,ZLXY,202508032303
2025-08-03_CBJ5096_ZGSD_ZLXY,20250804014951,CBJ5096,B6180,A319,ZGSD,ZLXY,202508032303
2025-08-03_CBJ5096_ZGSD_ZLXY,20250804014141,CBJ5096,B6180,A319,ZGSD,ZLXY,202508032303
2025-08-03_CBJ5096_ZGSD_ZLXY,20250804001111,CBJ5096,B6180,A319,ZGSD,ZLXY,202508032303
2025-08-03_CBJ5096_ZGSD_ZLXY,20250803231753,CBJ5096,B6180,A319,ZGSD,ZLXY,202508032303
2025-08-03_CBJ5096_ZGSD_ZLXY,20250803231223,CBJ5096,B6180,A319,ZGSD,ZLXY,202508032303
2025-08-03_CBJ5105_ZSTX_ZSAM,20250803183918,CBJ5105,B8171,A320,ZSTX,ZSAM,202508031704
2025-08-03_CBJ5105_ZSTX_ZSAM,20250803182831,CBJ5105,B8171,A320,ZSTX,ZSAM,202508031704
2025-08-03_CBJ5105_ZSTX_ZSAM,20250803180914,CBJ5105,B8171,A320,ZSTX,ZSAM,202508031704
2025-08-03_CBJ5105_ZSTX_ZSAM,20250803171419,CBJ5105,B8171,A320,ZSTX,ZSAM,202508031704
2025-08-03_CBJ5105_ZLXY_ZSTX,20250803164151,CBJ5105,B8171,A320,ZLXY,ZSTX,202508031435
2025-08-03_CBJ5105_ZLXY_ZSTX,20250803163150,CBJ5105,B8171,A320,ZLXY,ZSTX,202508031435
2025-08-03_CBJ5105_ZLXY_ZSTX,20250803144553,CBJ5105,B8171,A320,ZLXY,ZSTX,202508031435
2025-08-03_CBJ5105_ZLXY_ZSTX,20250803143956,CBJ5105,B8171,A320,ZLXY,ZSTX,202508031435
2025-08-03_CBJ5106_ZSTX_ZLXY,20250804004722,CBJ5106,B8171,A320,ZSTX,ZLXY,202508032218
2025-08-03_CBJ5106_ZSTX_ZLXY,20250804004708,CBJ5106,B8171,A320,ZSTX,ZLXY,202508032218
2025-08-03_CBJ5106_ZSTX_ZLXY,20250804004149,CBJ5106,B8171,A320,ZSTX,ZLXY,202508032218
2025-08-03_CBJ5106_ZSTX_ZLXY,20250803230621,CBJ5106,B8171,A320,ZSTX,ZLXY,202508032218
2025-08-03_CBJ5106_ZSTX_ZLXY,20250803222746,CBJ5106,B8171,A320,ZSTX,ZLXY,202508032218
2025-08-03_CBJ5106_ZSAM_ZSTX,20250803214017,CBJ5106,B8171,A320,ZSAM,ZSTX,202508032013
2025-08-03_CBJ5106_ZSAM_ZSTX,20250803213445,CBJ5106,B8171,A320,ZSAM,ZSTX,202508032013
2025-08-03_CBJ5106_ZSAM_ZSTX,20250803212814,CBJ5106,B8171,A320,ZSAM,ZSTX,202508032013
2025-08-03_CBJ5106_ZSAM_ZSTX,20250803210644,CBJ5106,B8171,A320,ZSAM,ZSTX,202508032013
2025-08-03_CBJ5106_ZSAM_ZSTX,20250803202456,CBJ5106,B8171,A320,ZSAM,ZSTX,202508032013
2025-08-03_CBJ5123_ZBHH_ZBMZ,20250804011206,CBJ5123,B1603,A320,ZBHH,ZBMZ,202508031034
2025-08-03_CBJ5123_ZLXY_ZBHH,20250804011205,CBJ5123,B1603,A320,ZLXY,ZBHH,202508030807
2025-08-03_CBJ5123_ZLXY_ZBHH,20250804004142,CBJ5123,B1603,A320,ZLXY,ZBHH,202508030807
2025-08-03_CBJ5123_ZLXY_ZBHH,20250804003533,CBJ5123,B1603,A320,ZLXY,ZBHH,202508030807
2025-08-03_CBJ5123_ZBHH_ZBMZ,20250803133629,CBJ5123,B1603,A320,ZBHH,ZBMZ,202508031034
2025-08-03_CBJ5123_ZBHH_ZBMZ,20250803124424,CBJ5123,B1603,A320,ZBHH,ZBMZ,202508031034
2025-08-03_CBJ5123_ZBHH_ZBMZ,20250803122752,CBJ5123,B1603,A320,ZBHH,ZBMZ,202508031034
2025-08-03_CBJ5123_ZBHH_ZBMZ,20250803113514,CBJ5123,B1603,A320,ZBHH,ZBMZ,202508031034
2025-08-03_CBJ5123_ZBHH_ZBMZ,20250803111150,CBJ5123,B1603,A320,ZBHH,ZBMZ,202508031034
2025-08-03_CBJ5123_ZBHH_ZBMZ,20250803104555,CBJ5123,B1603,A320,ZBHH,ZBMZ,202508031034
2025-08-03_CBJ5123_ZBHH_ZBMZ,20250803104152,CBJ5123,B1603,A320,ZBHH,ZBMZ,202508031034
2025-08-03_CBJ5123_ZLXY_ZBHH,20250803094338,CBJ5123,B1603,A320,ZLXY,ZBHH,202508030807
2025-08-03_CBJ5123_ZLXY_ZBHH,20250803093822,CBJ5123,B1603,A320,ZLXY,ZBHH,202508030807
2025-08-03_CBJ5123_ZLXY_ZBHH,20250803090752,CBJ5123,B1603,A320,ZLXY,ZBHH,202508030807
2025-08-03_CBJ5123_ZLXY_ZBHH,20250803081806,CBJ5123,B1603,A320,ZLXY,ZBHH,202508030807
2025-08-03_CBJ5123_ZLXY_ZBHH,20250803081348,CBJ5123,B1603,A320,ZLXY,ZBHH,202508030807
2025-08-03_CBJ5124_ZBHH_ZLXY,20250803175740,CBJ5124,B1603,A320,ZBHH,ZLXY,202508031607
2025-08-03_CBJ5124_ZBHH_ZLXY,20250803173205,CBJ5124,B1603,A320,ZBHH,ZLXY,202508031607
2025-08-03_CBJ5124_ZBHH_ZLXY,20250803170840,CBJ5124,B1603,A320,ZBHH,ZLXY,202508031607
2025-08-03_CBJ5124_ZBHH_ZLXY,20250803161617,CBJ5124,B1603,A320,ZBHH,ZLXY,202508031607
2025-08-03_CBJ5124_ZBMZ_ZBHH,20250803152356,CBJ5124,B1603,A320,ZBMZ,ZBHH,202508031305
2025-08-03_CBJ5124_ZBMZ_ZBHH,20250803151806,CBJ5124,B1603,A320,ZBMZ,ZBHH,202508031305
2025-08-03_CBJ5124_ZBMZ_ZBHH,20250803151205,CBJ5124,B1603,A320,ZBMZ,ZBHH,202508031305
2025-08-03_CBJ5124_ZBMZ_ZBHH,20250803150705,CBJ5124,B1603,A320,ZBMZ,ZBHH,202508031305
2025-08-03_CBJ5124_ZBMZ_ZBHH,20250803135739,CBJ5124,B1603,A320,ZBMZ,ZBHH,202508031305
2025-08-03_CBJ5124_ZBMZ_ZBHH,20250803135220,CBJ5124,B1603,A320,ZBMZ,ZBHH,202508031305
2025-08-03_CBJ5124_ZBMZ_ZBHH,20250803133621,CBJ5124,B1603,A320,ZBMZ,ZBHH,202508031305
2025-08-03_CBJ5124_ZBMZ_ZBHH,20250803132621,CBJ5124,B1603,A320,ZBMZ,ZBHH,202508031305
2025-08-03_CBJ5124_ZBMZ_ZBHH,20250803131541,CBJ5124,B1603,A320,ZBMZ,ZBHH,202508031305
2025-08-03_CBJ5159_ZLXY_ZSQD,20250804011936,CBJ5159,B8072,A320,ZLXY,ZSQD,202508030715
2025-08-03_CBJ5159_ZLXY_ZSQD,20250804004059,CBJ5159,B8072,A320,ZLXY,ZSQD,202508030715
2025-08-03_CBJ5159_ZLXY_ZSQD,20250804002623,CBJ5159,B8072,A320,ZLXY,ZSQD,202508030715
2025-08-03_CBJ5159_ZLXY_ZSQD,20250803091550,CBJ5159,B8072,A320,ZLXY,ZSQD,202508030715
2025-08-03_CBJ5159_ZLXY_ZSQD,20250803091141,CBJ5159,B8072,A320,ZLXY,ZSQD,202508030715
2025-08-03_CBJ5159_ZLXY_ZSQD,20250803090755,CBJ5159,B8072,A320,ZLXY,ZSQD,202508030715
2025-08-03_CBJ5159_ZLXY_ZSQD,20250803080837,CBJ5159,B8072,A320,ZLXY,ZSQD,202508030715
2025-08-03_CBJ5159_ZLXY_ZSQD,20250803072203,CBJ5159,B8072,A320,ZLXY,ZSQD,202508030715
2025-08-03_CBJ5160_ZSQD_ZLXY,20250804011741,CBJ5160,B8072,A320,ZSQD,ZLXY,202508031025
2025-08-03_CBJ5160_ZSQD_ZLXY,20250803123947,CBJ5160,B8072,A320,ZSQD,ZLXY,202508031025
2025-08-03_CBJ5160_ZSQD_ZLXY,20250803123530,CBJ5160,B8072,A320,ZSQD,ZLXY,202508031025
2025-08-03_CBJ5160_ZSQD_ZLXY,20250803122731,CBJ5160,B8072,A320,ZSQD,ZLXY,202508031025
2025-08-03_CBJ5160_ZSQD_ZLXY,20250803110937,CBJ5160,B8072,A320,ZSQD,ZLXY,202508031025
2025-08-03_CBJ5160_ZSQD_ZLXY,20250803103556,CBJ5160,B8072,A320,ZSQD,ZLXY,202508031025
2025-08-03_CBJ5175_ZJSY_ZLXY,20250804013613,CBJ5175,B8072,A320,ZJSY,ZLXY,202508032210
2025-08-03_CBJ5175_ZJSY_ZLXY,20250804012731,CBJ5175,B8072,A320,ZJSY,ZLXY,202508032210
2025-08-03_CBJ5175_ZJSY_ZLXY,20250804012101,CBJ5175,B8072,A320,ZJSY,ZLXY,202508032210
2025-08-03_CBJ5175_ZJSY_ZLXY,20250803230632,CBJ5175,B8072,A320,ZJSY,ZLXY,202508032210
2025-08-03_CBJ5175_ZJSY_ZLXY,20250803221955,CBJ5175,B8072,A320,ZJSY,ZLXY,202508032210
2025-08-03_CBJ5175_ZJSY_ZLXY,20250803221601,CBJ5175,B8072,A320,ZJSY,ZLXY,202508032210
2025-08-03_CBJ5176_ZLXY_ZJSY,20250803165223,CBJ5176,B8072,A320,ZLXY,ZJSY,202508031350
2025-08-03_CBJ5176_ZLXY_ZJSY,20250803164639,CBJ5176,B8072,A320,ZLXY,ZJSY,202508031350
2025-08-03_CBJ5176_ZLXY_ZJSY,20250803164222,CBJ5176,B8072,A320,ZLXY,ZJSY,202508031350
2025-08-03_CBJ5176_ZLXY_ZJSY,20250803141257,CBJ5176,B8072,A320,ZLXY,ZJSY,202508031350
2025-08-03_CBJ5176_ZLXY_ZJSY,20250803135811,CBJ5176,B8072,A320,ZLXY,ZJSY,202508031350
2025-08-03_CBJ5205_ZLXY_ZPLJ,20250804011210,CBJ5205,B6726,A320,ZLXY,ZPLJ,202508030745
2025-08-03_CBJ5205_ZLXY_ZPLJ,20250804004214,CBJ5205,B6726,A320,ZLXY,ZPLJ,202508030745
2025-08-03_CBJ5205_ZLXY_ZPLJ,20250804003515,CBJ5205,B6726,A320,ZLXY,ZPLJ,202508030745
2025-08-03_CBJ5205_ZLXY_ZPLJ,20250803101624,CBJ5205,B6726,A320,ZLXY,ZPLJ,202508030745
2025-08-03_CBJ5205_ZLXY_ZPLJ,20250803101238,CBJ5205,B6726,A320,ZLXY,ZPLJ,202508030745
2025-08-03_CBJ5205_ZLXY_ZPLJ,20250803100933,CBJ5205,B6726,A320,ZLXY,ZPLJ,202508030745
2025-08-03_CBJ5205_ZLXY_ZPLJ,20250803080854,CBJ5205,B6726,A320,ZLXY,ZPLJ,202508030745
2025-08-03_CBJ5205_ZLXY_ZPLJ,20250803075153,CBJ5205,B6726,A320,ZLXY,ZPLJ,202508030745
2025-08-03_CBJ5206_ZPLJ_ZLXY,20250804004650,CBJ5206,B6726,A320,ZPLJ,ZLXY,202508032153
2025-08-03_CBJ5206_ZPLJ_ZLXY,20250804003958,CBJ5206,B6726,A320,ZPLJ,ZLXY,202508032153
2025-08-03_CBJ5206_ZPLJ_ZLXY,20250803220653,CBJ5206,B6726,A320,ZPLJ,ZLXY,202508032153
2025-08-03_CBJ5206_ZPLJ_ZLXY,20250803220047,CBJ5206,B6726,A320,ZPLJ,ZLXY,202508032153
2025-08-03_CBJ5241_ZLXY_ZPDL,20250804011812,CBJ5241,B8171,A320,ZLXY,ZPDL,202508030722
2025-08-03_CBJ5241_ZLXY_ZPDL,20250804004021,CBJ5241,B8171,A320,ZLXY,ZPDL,202508030722
2025-08-03_CBJ5241_ZLXY_ZPDL,20250804002044,CBJ5241,B8171,A320,ZLXY,ZPDL,202508030722
2025-08-03_CBJ5241_ZLXY_ZPDL,20250803094312,CBJ5241,B8171,A320,ZLXY,ZPDL,202508030722
2025-08-03_CBJ5241_ZLXY_ZPDL,20250803093813,CBJ5241,B8171,A320,ZLXY,ZPDL,202508030722
2025-08-03_CBJ5241_ZLXY_ZPDL,20250803080913,CBJ5241,B8171,A320,ZLXY,ZPDL,202508030722
2025-08-03_CBJ5241_ZLXY_ZPDL,20250803073021,CBJ5241,B8171,A320,ZLXY,ZPDL,202508030722
2025-08-03_CBJ5242_ZPDL_ZLXY,20250804011914,CBJ5242,B8171,A320,ZPDL,ZLXY,202508031038
2025-08-03_CBJ5242_ZPDL_ZLXY,20250803132008,CBJ5242,B8171,A320,ZPDL,ZLXY,202508031038
2025-08-03_CBJ5242_ZPDL_ZLXY,20250803131613,CBJ5242,B8171,A320,ZPDL,ZLXY,202508031038
2025-08-03_CBJ5242_ZPDL_ZLXY,20250803125934,CBJ5242,B8171,A320,ZPDL,ZLXY,202508031038
2025-08-03_CBJ5242_ZPDL_ZLXY,20250803111019,CBJ5242,B8171,A320,ZPDL,ZLXY,202508031038
2025-08-03_CBJ5242_ZPDL_ZLXY,20250803104534,CBJ5242,B8171,A320,ZPDL,ZLXY,202508031038
2025-08-03_CBJ5283_ZLXY_ZGHZ,20250803213417,CBJ5283,B1249,A20N,ZLXY,ZGHZ,202508031848
2025-08-03_CBJ5283_ZLXY_ZGHZ,20250803212233,CBJ5283,B1249,A20N,ZLXY,ZGHZ,202508031848
2025-08-03_CBJ5283_ZLXY_ZGHZ,20250803185903,CBJ5283,B1249,A20N,ZLXY,ZGHZ,202508031848
2025-08-03_CBJ5284_ZGHZ_ZLXY,20250804012105,CBJ5284,B1249,A20N,ZGHZ,ZLXY,202508032232
2025-08-03_CBJ5284_ZGHZ_ZLXY,20250804011419,CBJ5284,B1249,A20N,ZGHZ,ZLXY,202508032232
2025-08-03_CBJ5284_ZGHZ_ZLXY,20250804005929,CBJ5284,B1249,A20N,ZGHZ,ZLXY,202508032232
2025-08-03_CBJ5284_ZGHZ_ZLXY,20250803230605,CBJ5284,B1249,A20N,ZGHZ,ZLXY,202508032232
2025-08-03_CBJ5284_ZGHZ_ZLXY,20250803224530,CBJ5284,B1249,A20N,ZGHZ,ZLXY,202508032232
2025-08-03_CBJ5284_ZGHZ_ZLXY,20250803223758,CBJ5284,B1249,A20N,ZGHZ,ZLXY,202508032232
2025-08-03_CBJ5301_ZLXY_ZSHC,20250804014151,CBJ5301,B8107,A321,ZLXY,ZSHC,202508032318
2025-08-03_CBJ5301_ZLXY_ZSHC,20250804012213,CBJ5301,B8107,A321,ZLXY,ZSHC,202508032318
2025-08-03_CBJ5301_ZLXY_ZSHC,20250803232838,CBJ5301,B8107,A321,ZLXY,ZSHC,202508032318
2025-08-03_CBJ5302_ZSHC_ZLXY,20250803210048,CBJ5302,B8107,A321,ZSHC,ZLXY,202508031846
2025-08-03_CBJ5302_ZSHC_ZLXY,20250803204625,CBJ5302,B8107,A321,ZSHC,ZLXY,202508031846
2025-08-03_CBJ5302_ZSHC_ZLXY,20250803191010,CBJ5302,B8107,A321,ZSHC,ZLXY,202508031846
2025-08-03_CBJ5302_ZSHC_ZLXY,20250803190428,CBJ5302,B8107,A321,ZSHC,ZLXY,202508031846
2025-08-03_CBJ5302_ZSHC_ZLXY,20250803185905,CBJ5302,B8107,A321,ZSHC,ZLXY,202508031846
